Committee,Name,Link,Published On,Meeting Date,Type
Markets & Reliability Committee,Item 12 - Automatic Sectionalizing Schemes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170427/20170427-item-12-automatic-sectionalizing-schemes.ashx,4.20.2017,4.27.2017,PDF
Markets & Reliability Committee,Item 13 - DEDSTF Lines Subgroup  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170427/20170427-item-13-dedstf-lines-subgroup.ashx,4.20.2017,4.27.2017,PDF
Markets & Reliability Committee,Item 13 - DEDSTF Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170427/20170427-item-13-dedstf-presentation.ashx,4.20.2017,4.27.2017,PDF
Markets & Reliability Committee,Item 13 - DEDSTF Protection Subgroup  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170427/20170427-item-13-dedstf-protection-subgroup.ashx,4.20.2017,4.27.2017,PDF
Markets & Reliability Committee,Item 13 - DEDSTF Substation Subgroup  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170427/20170427-item-13-dedstf-substation-subgroup.ashx,4.20.2017,4.27.2017,PDF
Markets & Reliability Committee,Item 14 - BGE RAS 2017 Retirement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170427/20170427-item-14-bge-ras-2017-retirement.ashx,4.20.2017,4.27.2017,PDF
Markets & Reliability Committee,MRC Summarized Voting Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170427/20170427-mrc-summarized-voting-report.ashx,4.28.2017,4.27.2017,PDF
Markets & Reliability Committee,MRC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170427/20170427-mrc-posting-report-card.ashx,5.2.2017,4.27.2017,XLS
Markets & Reliability Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-agenda.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-agenda-doc.ashx,3.16.2017,3.23.2017,DOC
Markets & Reliability Committee,Item 1 - Draft Minutes - MRC - 2.23.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-01-draft-minutes-mrc-20170223.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2A - Draft Manual 13 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02a-draft-manual-13-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2A - Draft Manual 13 Revisions - Executive Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02a-draft-manual-13-revisions-executive-summary.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2A - Draft Manual 13 Revisions - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02a-draft-manual-13-revisions-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2B - Draft Manual 37 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02b-draft-manual-37-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2B - Draft Manual 37 Revisions - Executive Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02b-draft-manual-37-revisions-executive-summary.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2B - Draft Manual 37 Revisions - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02b-draft-manual-37-revisions-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2C - Draft Manual 01 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02c-draft-manual-01-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2C - Draft Manual 01 Revisions - Executive Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02c-draft-manual-01-revisions-executive-summary.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 2C - Draft Manual 01 Revisions - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-02c-draft-manual-01-revisions-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 3 - Order 825 - Draft M11 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-03-order-825-draft-m11-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 3 - Order 825 - Draft M11 Revisions - Executive Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-03-order-825-draft-m11-revisions-executive-summary.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 3 - Order 825 - Draft Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-03-order-825-draft-tariff-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 3 - Order 825 - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-03-order-825-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 4 - Draft PJM Pro Forma Pseudo-Tie Agreement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-04-draft-pjm-pro-forma-pseudo-tie-agreement.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 4 - Draft PJM Pro Forma Pseudo-Tie Agreement - Updated  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-04-draft-pjm-pro-forma-pseudo-tie-agreement-updated.ashx,3.22.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 4 - Pro Forma Pseudo-Tie Agreement - Cost Reimbursement Agreement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-04-pro-forma-pseudo-tie-agreement-cost-reimbursement-agreement.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 4 - Pro Forma Pseudo-Tie Agreement - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-04-pro-forma-pseudo-tie-agreement-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 4 - Pro Forma Pseudo-Tie Agreement - Proposed Tariff & OA Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-04-pro-forma-pseudo-tie-agreement-proposed-tariff-and-oa-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 5 - Draft Manual 15 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-05-draft-manual-15-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 5 - Draft Manual 15 Revisions - IMM Suggested Edits  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-05-draft-manual-15-revisions-imm-suggested-edits.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 5 - Draft Manual 15 Revisions - IMM Suggested Edits - Updated  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-05-draft-manual-15-revisions-imm-suggested-edits-updated.ashx,3.21.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 5 - Draft Manual 15 Revisions - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-05-draft-manual-15-revisions-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 6 - Opportunity Cost Calculator Problem Statement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-06-opportunity-cost-calculator-problem-statement.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 6 - Opportunity Cost Calculator Problem Statement - Updated  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-06-opportunity-cost-calculator-problem-statement-updated.ashx,3.20.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 7 - MGSTF Draft Charter  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-07-mgstf-draft-charter.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 7 - MGSTF Draft Charter - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-07-mgstf-draft-charter-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 7 - MGSTF Draft Charter - Workplan  XLS,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-07-mgstf-draft-charter-workplan.ashx,3.16.2017,3.23.2017,XLS
Markets & Reliability Committee,Item 8 - Draft IASTF Charter  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-08-draft-iastf-charter.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 9 - Replacement Capacity Problem Statement & Issue Charge  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-09-replacement-capacity-problem-statement-and-issue-charge.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 9 - Replacement Capacity Problem Statement & Issue Charge - Updated  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-09-replacement-capacity-problem-statement-and-issue-charge-updated.ashx,3.23.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 10 - EMUSTF - Phase 3 Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-10-emustf-phase-3-matrix.ashx,3.17.2017,3.23.2017,XLS
Markets & Reliability Committee,Item 10 - EMUSTF - Phase 3 Vote Results  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-10-emustf-phase-3-vote-results.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 10 - EMUSTF - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-10-emustf-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 11 - Regulation Market Issue Senior Task Force  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-11-regulation-market-issue-senior-task-force.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 11 - Regulation Market Issue Senior Task Force - Draft Manual 11 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-11-regulation-market-issue-senior-task-force-draft-manual-11-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 11 - Regulation Market Issue Senior Task Force - Draft Manual 12 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-11-regulation-market-issue-senior-task-force-draft-manual-12-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 11 - Regulation Market Issue Senior Task Force - Draft Manual 28 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-11-regulation-market-issue-senior-task-force-draft-manual-28-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 11 - Regulation Market Issue Senior Task Force - Draft Tariff & OA Revisions   PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-11-rmistf-draft-tariff-and-oa-revisions.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 12 - Draft CCPPSTF Charter  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-12-draft-ccppstf-charter.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 13A - Draft Manual 14B - Clean  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-13a-draft-manual-14b-clean.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 13A - Draft Manual 14B - Executive  Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-13a-draft-manual-14b-executive-summary.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 13A - Draft Manual 14B - Presentation MRC  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-13a-draft-manual-14b-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 13A - Draft Manual 14B - Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-13a-draft-manual-14b-redline.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 13A - Draft Manual 14B - Redline EE Edits  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-13a-draft-manual-14b-redline-ee-edits.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 13B - Manual 14F  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-13b-manual-14f.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 13B - Manual 14F - Executive  Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-13b-manual-14f-executive-summary.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 13B - Manual 14F - Presentation MRC  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-13b-manual-14f-presentation.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Item 14 - TRPSTF Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-item-14-trpstf-update.ashx,3.16.2017,3.23.2017,PDF
Markets & Reliability Committee,Firewall Upgrade  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-firewall-upgrade.ashx,3.23.2017,3.23.2017,PDF
Markets & Reliability Committee,MRC Posting Report Card  XLS,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170323/20170323-mrc-posting-report-card.ashx,5.2.2017,3.23.2017,XLS
Markets & Reliability Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-agenda.ashx,2.21.2017,2.23.2017,PDF
Markets & Reliability Committee,Agenda  DOC,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-agenda-doc.ashx,2.21.2017,2.23.2017,DOC
Markets & Reliability Committee,Item 1 - Draft Minutes - MRC - 1.26.2017  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-item-01-draft-minutes-mrc-20170126.ashx,2.17.2017,2.23.2017,PDF
Markets & Reliability Committee,Item 2A - Draft Manual 22 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-item-02a-draft-manual-22-revisions.ashx,2.16.2017,2.23.2017,PDF
Markets & Reliability Committee,Item 2A - Draft Manual 22 Revisions - Executive Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-item-02a-draft-manual-22-revisions-executive-summary.ashx,2.16.2017,2.23.2017,PDF
Markets & Reliability Committee,Item 2A - Draft Manual 22 Revisions - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-item-02a-draft-manual-22-revisions-presentation.ashx,2.16.2017,2.23.2017,PDF
Markets & Reliability Committee,Item 2B - Draft Manual 13 Revision 62  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-item-02b-draft-m13-v62-mait.ashx,2.16.2017,2.23.2017,PDF
Markets & Reliability Committee,Item 2B - Draft Manual 27 Revision 87  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-item-02b-draft-m27-v87-mait.ashx,2.16.2017,2.23.2017,PDF
Markets & Reliability Committee,Item 2B - Draft Manual 13 & 27 Revisions - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mrc/20170223/20170223-item-02b-draft-manual-13-and-27-revisions-presentation.ashx,2.16.2017,2.23.2017,PDF
