Committee,Name,Link,Published On,Meeting Date,Type
Members Committee,Item 08 - Residential M&V Draft Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150521/20150521-item-08-residential-m-and-v-draft-tariff-revisions.ashx,5.14.2015,5.21.2015,PDF
Members Committee,Item 08 - Residential M&V Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150521/20150521-item-08-residential-m-and-v-presentation.ashx,5.14.2015,5.21.2015,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-agenda.ashx,4.16.2015,4.20.2015,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-agenda-doc.ashx,4.16.2015,4.20.2015,DOC
Members Committee,Item 10A - Markets and Reliability Committee Minutes - 3.26.2015  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-item-10a-mrc-minutes-20150326.ashx,4.16.2015,4.20.2015,PDF
Members Committee,Item 10B - Market Implementation Committee Minutes - 4.8.2015  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-item-10b-mic-minutes-20150408.ashx,4.16.2015,4.20.2015,PDF
Members Committee,Item 10C - Operating Committee Summary - 4.7.2015  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-item-10c-oc-summary-20150407.ashx,4.16.2015,4.20.2015,PDF
Members Committee,Item 10F - Regional Planning Process Task Force Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-item-10f-rpptf-report.ashx,4.16.2015,4.20.2015,PDF
Members Committee,Item 10G - Energy Market Uplift Senior Task Force Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-item-10g-emustf-report.ashx,4.16.2015,4.20.2015,PDF
Members Committee,Item 10H - FTR / ARR Senior Task Force Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-item-10h-ftrstf-report.ashx,4.16.2015,4.20.2015,PDF
Members Committee,Item 10I - Tariff Harmonization Senior Task Force Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150420-webinar/20150420-item-10i-thstf-report.ashx,4.16.2015,4.20.2015,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-agenda.ashx,3.23.2015,3.23.2015,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-agenda-doc.ashx,3.23.2015,3.23.2015,DOC
Members Committee,Item 03 - Gas Unit Commitment Coordination Readiness Plan  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-item-03-gucc-readiness-plan.ashx,3.19.2015,3.23.2015,PDF
Members Committee,Item 04 - Capacity Performance Readiness Plan  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-item-04-capacity-performance-readiness-plan.ashx,3.19.2015,3.23.2015,PDF
Members Committee,Item 05 - Tier 1 Billing Adjustment  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-item-05-tier-1-billing-adjustment.ashx,3.20.2015,3.23.2015,PDF
Members Committee,Item 10F - RPPTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-item-10f-rpptf-report.ashx,3.19.2015,3.23.2015,PDF
Members Committee,Item 10G - EMUSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-item-10g-emustf-report.ashx,3.19.2015,3.23.2015,PDF
Members Committee,Item 10H - FTRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-item-10h-ftrstf-report.ashx,3.19.2015,3.23.2015,PDF
Members Committee,Item 10I - THSTF Monthly Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-webinar/20150323-item-10i-thstf-monthly-report.ashx,3.23.2015,3.23.2015,PDF
Members Committee,Enhanced Liaison Committee Lessons Learned Subject Areas  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-stakeholder/20150323-elc-lessons-learned-subject-areas.ashx,3.19.2015,3.23.2015,PDF
Members Committee,ELC Manual 34  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150323-stakeholder/20150323-enhanced-liaison-committee-m34.ashx,3.19.2015,3.23.2015,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150223-webinar/20150223-agenda.ashx,2.19.2015,2.23.2015,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20150223-webinar/20150223-agenda-doc.ashx,2.19.2015,2.23.2015,DOC
Members Committee,Item 02 - Hot and Cold Weather Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150223-webinar/20150223-item-02-hot-and-cold-weather-report.ashx,2.19.2015,2.23.2015,PDF
Members Committee,Item 03 - Capacity Performance Readiness  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150223-webinar/20150223-item-03-capacity-performance-readiness.ashx,2.20.2015,2.23.2015,PDF
Members Committee,Item 08G - EMUSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150223-webinar/20150223-item-08g-emustf-report.ashx,2.19.2015,2.23.2015,PDF
Members Committee,Item 08H - FTRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150223-webinar/20150223-item-08h-ftrstf-report.ashx,2.19.2015,2.23.2015,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-agenda.ashx,1.16.2015,1.22.2015,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-agenda-doc.ashx,1.16.2015,1.22.2015,DOC
Members Committee,Item 02A - Draft Minutes - MC - 11.22.2014  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02a-draft-minutes-mc-20141120.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02B - Residential Demand Response - Draft Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02b-residential-demand-response-draft-tariff-revisions.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02B - Residential Demand Response - Final Proposal Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02b-residential-demand-response-final-proposal-report.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02B - Residential Demand Response - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02b-residential-demand-response-presentation.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02B - Residential Demand Response - Transition Mechanism  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02b-residential-demand-response-transition-mechanism.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02E - Enhanced Inverter - Draft Manual 14A Revisions - Redlined  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02e-enhanced-inverter-draft-manual-14a-revisions-redlined.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02E - Enhanced Inverter - ICSA Form Template - Attachment P - Redlined  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02e-enhanced-inverter-icsa-form-template-attachment-p-redlined.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02E - Enhanced Inverter - Interim ISA Form Template - Attachment O-1 - Redlined  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02e-enhanced-inverter-interim-isa-form-template-attachment-o-1-redlined.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02E - Enhanced Inverter - ISA Form Template - Attachment O - Redlined  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02e-enhanced-inverter-isa-form-template-attachment-o-redlined.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Item 02E - Enhanced Inverter - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150122/20150122-item-02e-enhanced-inverter-presentation.ashx,1.15.2015,1.22.2015,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150120-webinar/20150120-agenda.ashx,1.15.2015,1.20.2015,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20150120-webinar/20150120-agenda-doc.ashx,1.15.2015,1.20.2015,DOC
Members Committee,Item 03 - Hot and Cold Weather Recommendations Update Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20150120-webinar/20150120-item-03-hot-and-cold-weather-recommendations-update-matrix.ashx,1.20.2015,1.20.2015,XLS
Members Committee,Item 03 - Hot and Cold Weather Recommendations Update Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150120-webinar/20150120-item-03-hot-and-cold-weather-recommendations-update-presentation.ashx,1.20.2015,1.20.2015,PDF
Members Committee,Item 10G - EMUSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150120-webinar/20150120-item-10g-emustf-report.ashx,1.20.2015,1.20.2015,PDF
Members Committee,Item 10H - FTRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20150120-webinar/20150120-item-10h-ftrstf-report.ashx,1.20.2015,1.20.2015,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-agenda.ashx,11.13.2014,11.20.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-agenda-doc.ashx,11.13.2014,11.20.2014,DOC
Members Committee,Item 02b - TO Data Feed - Final Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02b-to-data-feed-final-report.ashx,11.13.2014,11.20.2014,PDF
Members Committee,Item 02b - TO Data Feed - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02b-to-data-feed-presentation.ashx,11.13.2014,11.20.2014,PDF
Members Committee,Item 02b - TO Data Feed - Proposed Manual 14D Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02b-to-data-feed-proposed-manual-14d-revisions.ashx,11.13.2014,11.20.2014,PDF
Members Committee,Item 02b - TO Data Feed - Proposed OA Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02b-to-data-feed-proposed-oa-revisions.ashx,11.13.2014,11.20.2014,PDF
Members Committee,Item 02d - ERPIV - Draft Manual 11 Revisions - Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02d-erpiv-draft-manual-11-revisions-redline.ashx,11.20.2014,11.20.2014,PDF
Members Committee,Item 02d - ERPIV - Draft Manual 28 Revisions - Redline  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02d-erpiv-draft-manual-28-revisions-redline.ashx,11.13.2014,11.20.2014,PDF
Members Committee,Item 02d - ERPIV - Draft Tariff Revisions (Updated)  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02d-erpiv-draft-tariff-revisions.ashx,11.17.2014,11.20.2014,PDF
Members Committee,Item 02d - ERPIV - Final Proposal Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02d-erpiv-final-proposal-report.ashx,11.13.2014,11.20.2014,PDF
Members Committee,Item 02d - ERPIV - Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02d-erpiv-matrix.ashx,11.13.2014,11.20.2014,XLS
Members Committee,Item 02d - ERPIV - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141120/20141120-item-02d-erpiv-presentation.ashx,11.21.2014,11.20.2014,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-agenda.ashx,11.14.2014,11.17.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-agenda-doc.ashx,11.14.2014,11.17.2014,DOC
Members Committee,Item 01 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-01-interregional-coordination-update.ashx,11.14.2014,11.17.2014,PDF
Members Committee,Item 02 - Cold Weather Recommendations  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-02-cold-weather-recommendations.ashx,11.14.2014,11.17.2014,XLS
Members Committee,Item 08A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-08a-mrc-report.ashx,11.13.2014,11.17.2014,PDF
Members Committee,Item 08B - MIC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-08b-mic-report.ashx,11.13.2014,11.17.2014,PDF
Members Committee,Item 08C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-08c-oc-report.ashx,11.13.2014,11.17.2014,PDF
Members Committee,Item 08F - RPPTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-08f-rpptf-report.ashx,11.13.2014,11.17.2014,PDF
Members Committee,Item 08G - EMUSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-08g-emustf-report.ashx,11.13.2014,11.17.2014,PDF
Members Committee,Item 08H - FTRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-08h-ftrstf-report.ashx,11.13.2014,11.17.2014,PDF
Members Committee,Item 08J - CRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141117-webinar/20141117-item-08j-crstf-report.ashx,11.14.2014,11.17.2014,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141030/20141030-agenda.ashx,10.23.2014,10.30.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20141030/20141030-agenda-doc.ashx,10.23.2014,10.30.2014,DOC
Members Committee,Item 02A - 9.18.2014 Draft Meeting Minutes  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141030/20141030-item-02a-20140918-draft-meeting-minutes.ashx,10.23.2014,10.30.2014,PDF
Members Committee,Item 04 - Energy Market Offer Price Cap  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141030/20141030-item-04-energy-market-offer-price-cap.ashx,10.23.2014,10.30.2014,PDF
Members Committee,Item 04 - Energy Market Offer Price Cap - Potential Compromise  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141030/20141030-item-04-energy-market-offer-price-cap-potential-compromise.ashx,10.30.2014,10.30.2014,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-agenda.ashx,10.23.2014,10.27.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-agenda-doc.ashx,10.23.2014,10.27.2014,DOC
Members Committee,Item 01 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-01-interregional-coordination-update.ashx,10.23.2014,10.27.2014,PDF
Members Committee,Item 12A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-12a-mrc-report.ashx,10.24.2014,10.27.2014,PDF
Members Committee,Item 12B - MIC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-12b-mic-report.ashx,10.23.2014,10.27.2014,PDF
Members Committee,Item 12C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-12c-oc-report.ashx,10.23.2014,10.27.2014,PDF
Members Committee,Item 12D - PC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-12d-pc-report.ashx,10.23.2014,10.27.2014,PDF
Members Committee,Item 12F - RPPTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-12f-rpptf-report.ashx,10.23.2014,10.27.2014,PDF
Members Committee,Item 12G - CRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-12g-crstf-report.ashx,10.23.2014,10.27.2014,PDF
Members Committee,Item 12H - EMUSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-12h-emustf-report.ashx,10.24.2014,10.27.2014,PDF
Members Committee,Item 12I - FTRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20141027-webinar/20141027-item-12i-ftrstf-report.ashx,10.24.2014,10.27.2014,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-agenda.ashx,9.11.2014,9.18.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-agenda-doc.ashx,9.11.2014,9.18.2014,DOC
Members Committee,Item 02C - Power Meter and InSchedule Deadlines - Final Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-02c-power-meter-and-inschedule-deadlines-final-report.ashx,9.11.2014,9.18.2014,PDF
Members Committee,Item 02C - Power Meter and InSchedule Governing Document Revisions - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-02c-power-meter-and-inschedule-governing-document-revisions-presentation.ashx,9.11.2014,9.18.2014,PDF
Members Committee,Item 02C - Power Meter and InSchedule Deadlines - Manual Revisions - Executive Summary  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-02c-power-meter-inschedule-deadlines-manual-revisions-executive-summary.ashx,9.11.2014,9.18.2014,PDF
Members Committee,Item 02E - DR as an Operation Resource - Proposed Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-02e-dr-as-an-operation-resource-proposed-tariff-revisions.ashx,9.18.2014,9.18.2014,PDF
Members Committee,Item 02E - DR as an Operation Resource - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-02e-dr-as-an-operation-resource-presentation.ashx,9.18.2014,9.18.2014,PDF
Members Committee,Item 02E - DR as an Operation Resource - Final Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-02e-dr-as-an-operation-resource-final-report.ashx,9.18.2014,9.18.2014,PDF
Members Committee,Item 03 - Credit Subcommittee Items  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-03-credit-subcommittee-items.ashx,9.17.2014,9.18.2014,PDF
Members Committee,Item 03A-C - Proposed Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-03a-c-proposed-tariff-revisions.ashx,9.11.2014,9.18.2014,PDF
Members Committee,Item 03D - Demand Bid Screen Proposed Tariff Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140918/20140918-item-03d-demand-bid-screen-proposed-tariff-revisions.ashx,9.11.2014,9.18.2014,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-agenda.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-agenda-doc.ashx,9.12.2014,9.15.2014,DOC
Members Committee,Item 01 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-01-interregional-coordination-update.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07a-mrc-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07B - MIC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07b-mic-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07c-oc-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07D - PC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07d-pc-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07F - RPPTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07f-rpptf-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07G - CSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07g-cstf-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07H - CRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07h-crstf-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07I - EMUSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07i-emustf-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Item 07J - FTRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140915-webinar/20140915-item-07j-ftrstf-report.ashx,9.12.2014,9.15.2014,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-agenda.ashx,8.14.2014,8.21.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-agenda-doc.ashx,8.14.2014,8.21.2014,DOC
Members Committee,Item 02A - Draft Minutes - MC - 6.26.2014  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-item-02a-draft-minutes-mc-20140626.ashx,8.14.2014,8.21.2014,PDF
Members Committee,Item 02B - SRSTF Phase 2 Proposal - Final Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-item-02b-srstf-phase-2-proposal-final-report.ashx,8.14.2014,8.21.2014,PDF
Members Committee,Item 02B - SRSTF Phase 2 Proposal - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-item-02b-srstf-phase-2-proposal-presentation.ashx,8.14.2014,8.21.2014,PDF
Members Committee,Item 02B - SRSTF Phase 2 Proposal - Proposed OATT Schedule 6A Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-item-02b-srstf-phase-2-proposal-proposed-oatt-schedule-6a-revisions.ashx,8.14.2014,8.21.2014,PDF
Members Committee,Item 03 - Triennial Review - Final Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-item-03-triennial-review-final-report.ashx,8.20.2014,8.21.2014,PDF
Members Committee,Item 03 - Triennial Review - Matrix  XLS,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-item-03-triennial-review-matrix.ashx,8.20.2014,8.21.2014,XLS
Members Committee,Item 03 - Triennial Review - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140821/20140821-item-03-triennial-review-presentation.ashx,8.20.2014,8.21.2014,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-agenda.ashx,8.14.2014,8.19.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-agenda-doc.ashx,8.14.2014,8.19.2014,DOC
Members Committee,Item 01 - Interregional Coordination Update  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-01-interregional-coordination-update.ashx,8.15.2014,8.19.2014,PDF
Members Committee,Item 13A - MRC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13a-mrc-report.ashx,8.15.2014,8.19.2014,PDF
Members Committee,Item 13B - MIC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13b-mic-report.ashx,8.14.2014,8.19.2014,PDF
Members Committee,Item 13C - OC Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13c-oc-report.ashx,8.14.2014,8.19.2014,PDF
Members Committee,Item 13F - RPPTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13f-rpptf-report.ashx,8.14.2014,8.19.2014,PDF
Members Committee,Item 13G - SRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13g-srstf-report.ashx,8.14.2014,8.19.2014,PDF
Members Committee,Item 13H - CSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13h-cstf-report.ashx,8.18.2014,8.19.2014,PDF
Members Committee,Item 13I - EMUSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13i-emustf-report.ashx,8.15.2014,8.19.2014,PDF
Members Committee,Item 13J - CRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13j-crstf-report.ashx,8.18.2014,8.19.2014,PDF
Members Committee,Item 13K - FTRSTF Report  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140819-webinar/20140819-item-13k-ftrstf-report.ashx,8.15.2014,8.19.2014,PDF
Members Committee,Agenda  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-agenda.ashx,6.25.2014,6.26.2014,PDF
Members Committee,Agenda (DOC)  DOC,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-agenda-doc.ashx,11.21.2017,6.26.2014,DOC
Members Committee,Item 03 - Multi-Driver Approach - Definitions Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-item-03-multi-driver-approach-definitions-revisions.ashx,6.19.2014,6.26.2014,PDF
Members Committee,Item 03 - Multi-Driver Approach - OA Definitions Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-item-03-multi-driver-approach-oa-definitions-revisions.ashx,6.19.2014,6.26.2014,PDF
Members Committee,Item 03 - Multi-Driver Approach - OA Schedule 6 Revisions  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-item-03-multi-driver-approach-oa-schedule-6-revisions.ashx,6.19.2014,6.26.2014,PDF
Members Committee,Item 03 - Multi-Driver Approach - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-item-03-multi-driver-approach-presentation.ashx,6.19.2014,6.26.2014,PDF
Members Committee,Item 04 - Designated Entity Agreement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-item-04-designated-entity-agreement.ashx,6.19.2014,6.26.2014,PDF
Members Committee,Item 04 - Designated Entity Agreement and Interconnection Coordination Agreement - Presentation  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-item-04-designated-entity-agreement-and-interconnection-coordination-agreement-presentation.ashx,6.19.2014,6.26.2014,PDF
Members Committee,Item 04 - Interconnection Coordination Agreement  PDF,https://www.pjm.com/-/media/committees-groups/committees/mc/20140626/20140626-item-04-interconnection-coordination-agreement.ashx,6.19.2014,6.26.2014,PDF
